prowess	coraje (n.m) 
proximal	proximal (adj.mf) 
prpers (prn.obj.p1.mf) 	mí (prn.tn.p1.mf.sg) 
prpers (prn.obj.p1.mf) 	prpers (prn.enc.p1.mf.pl) 
prpers (prn.obj.p1.mf) 	prpers (prn.enc.p1.mf.sg) 
prpers (prn.obj.p1.mf) 	prpers (prn.pro.p1.mf.pl) 
prpers (prn.obj.p1.mf) 	prpers (prn.pro.p1.mf.sg) 
prpers (prn.obj.p2.mf) 	prpers (prn.enc.p2.mf.pl) 
prpers (prn.obj.p2.mf) 	prpers (prn.enc.p2.mf.sg) 
prpers (prn.obj.p2.mf) 	prpers (prn.pro.p2.mf.pl) 
prpers (prn.obj.p2.mf) 	prpers (prn.pro.p2.mf.sg) 
prpers (prn.obj.p2.mf) 	ti (prn.tn.p2.mf.sg) 
prpers (prn.obj.p3.f) 	prpers (prn.pro.p3.mf.sg) 
prpers (prn.obj.p3.mf) 	prpers (prn.enc.p3.f.pl) 
prpers (prn.obj.p3.mf) 	prpers (prn.enc.p3.mf.pl) 
prpers (prn.obj.p3.mf) 	prpers (prn.enc.p3.m.pl) 
prpers (prn.obj.p3.mf) 	prpers (prn.pro.p3.f.pl) 
prpers (prn.obj.p3.mf) 	prpers (prn.pro.p3.mf.pl) 
prpers (prn.obj.p3.mf) 	prpers (prn.pro.p3.m.pl) 
prpers (prn.obj.p3.m) 	prpers (prn.enc.p3.mf.sg) 
prpers (prn.obj.p3.m) 	prpers (prn.enc.p3.mf.sp) 
prpers (prn.obj.p3.m) 	prpers (prn.pro.p3.mf.sg) 
prpers (prn.obj.p3.m) 	prpers (prn.pro.p3.mf.sp) 
prpers (prn.obj.p3.nt) 	lo (prn.enc.p3.nt) 
prpers (prn.obj.p3.nt) 	lo (prn.pro.p3.nt) 
prpers (prn.obj.p3.nt) 	prpers (prn.enc.p3.f.sg) 
prpers (prn.obj.p3.nt) 	prpers (prn.enc.p3.m.sg) 
prpers (prn.obj.p3.nt) 	prpers (prn.pro.p3.f.sg) 
prpers (prn.obj.p3.nt) 	prpers (prn.pro.p3.m.sg) 
prpers (prn.subj.p1.mf) 	prpers (prn.tn.p1.f.pl) 
prpers (prn.subj.p1.mf) 	prpers (prn.tn.p1.GD.pl) 
prpers (prn.subj.p1.mf) 	prpers (prn.tn.p1.mf.sg) 
prpers (prn.subj.p1.mf) 	prpers (prn.tn.p1.m.pl) 
prpers (prn.subj.p2.mf) 	prpers (prn.tn.p2.f.pl) 
prpers (prn.subj.p2.mf) 	prpers (prn.tn.p2.GD.pl) 
prpers (prn.subj.p2.mf) 	prpers (prn.tn.p2.mf.sg) 
prpers (prn.subj.p2.mf) 	prpers (prn.tn.p2.m.pl) 
prpers (prn.subj.p2.mf) 	prpers (prn.tn.p3.mf.pl) 
prpers (prn.subj.p2.mf) 	prpers (prn.tn.p3.mf.sg) 
prpers (prn.subj.p3.f) 	prpers (prn.tn.p3.f.sg) 
prpers (prn.subj.p3.mf) 	prpers (prn.tn.p3.f.pl) 
prpers (prn.subj.p3.mf) 	prpers (prn.tn.p3.m.pl) 
prpers (prn.subj.p3.m) 	prpers (prn.tn.p3.m.sg) 
prpers (prn.subj.p3.nt) 	prpers (prn.tn.p3.m.sg) 
prudence	prudencia (n.f) 
Prudencia (np) 	Prudencia (np.ant) 
Prudencio (np) 	Prudencio (np.ant) 
prudential	prudencial (adj.mf) 
Prudenzio (np) 	Prudenzio (np.ant) 
psalmody	salmodia (n.f) 
psalm	salmo (n.m) 
psaltery	salterio (n.m) 
psammophilous	arenícola (adj.mf) 
PSC	PSC (n.acr.m) 
pseudopodium	pseudopodio (n.m) 
pseudoprime	pseudoprimo (adj) 
pseudoscience	pseudociencia (n.f) 
pseudoscientific	seudocientífico (adj) 
PSOE	PSOE (n.acr.m) 
psychiatric	psiquiátrico (adj) 
psychiatrist	psiquiatra (n.mf) 
psychic	psíquico (adj) 
psychism	psiquismo (n.m) 
psychoactive	psicotrópico (adj) 
psychofarmacological	psicofarmacológico (adj) 
psychologically	psicológicamente (adv) 
psychological	psicológico (adj) 
psychologist	psicólogo (n) 
psychologist	psicólogo (n.GD) 
psychology	psicología (n.f) 
psychometrics	psicometría (n.f) 
psychopath	psicópata (n.mf) 
psychopedagogics	psicopedagogía (n.f) 
psychophysiologic	psicofisiológico (adj) 
psychosocial	psicosocial (adj.mf) 
psychosomatic	psicosomático (adj) 
psychotechnical	psicotécnico (adj) 
psychotecnics	psicotecnia (n.f) 
psychrometer	psicrómetro (n.m) 
Ptolemaic	tolemaico (adj) 
Ptolemey (np) 	Tolomeo (np.ant) 
Ptolemy (np) 	Tolomeo (np.ant) 
ptyalin	ptialina (n.f) 
puberty	pubertad (n.f) 
pubic	púbico (adj) 
Publia (np) 	Publia (np.ant) 
publication	publicación (n.f) 
public_domain	dominio_público (n.m) 
publicity	publicidad (n.f) 
publicly	públicamente (adv) 
public_prosecutor	fiscal (n.mf) 
public	público (adj) 
public	público (n.m) 
Publio (np) 	Publio (np.ant) 
publisher	editorial (n.f) 
publisher	editor (n) 
publisher	editor (n.GD) 
publishing	editorial (adj.mf) 
publishing	editorial (n.f) 
publish	publicar (vblex) 
pub	pub (n.m) 
pudding	puding (n.m) 
puddle	charco (n.m) 
Puerto_Rico (np) 	Puerto_Rico (np.loc.m) 
pugilism	pugilismo (n.m) 
pugnacity	pugnacidad (n.f) 
Pujol (np) 	Pujol (np.cog.mf) 
pull	atracción (n.f) 
pull#_down (vblex) 	abatir (vblex) 
pull	estirar (vblex) 
pull#_out (vblex) 	sacar (vblex) 
pulmonary	pulmonar (adj.mf) 
pulpit	púlpito (n.m) 
pulsar	púlsar (n.m) 
pulse	pulso (n.m) 
pulverisation	polvorización (n.f) 
pump	bomba (n.f) 
pump	bombear (vblex) 
pumper	autobomba (n.f) 
pumping	bombeo (n.m) 
punch	pegar (vblex) 
punch	perforadora (n.f) 
punch	ponche (n.m) 
punch	taladradora (n.f) 
punctilious	meticuloso (adj) 
punctual	puntual (adj.mf) 
punctuation	puntuación (n.f) 
puncture	pinchadura (n.f) 
puncture	pinchar (vblex) 
pungent	penetrante (adj.mf) 
Punic_War	Guerra_Púnica (n.f) 
punishable	punible (adj.mf) 
punish	castigar (vblex) 
punishment	castigo (n.m) 
pupa	pupa (n.f) 
pupil	alumno (n.GD) 
pupil	escolar (n.mf) 
pupillary	pupilar (adj.mf) 
puppet	títere (n.m) 
Pura (np) 	Pura (np.ant) 
purchase	adquirir (vblex) 
purchase	compra (n.f) 
purchase	compra (n.f.sg) 
purchaser	comprador (n) 
purchaser	comprador (n.GD) 
purée	puré (n.m) 
purely	puramente (adv) 
pure	puro (adj) 
purgatory	purgatorio (n.m) 
purge	purga (n.f) 
Purificación (np) 	Purificación (np.ant) 
purification	purificación (n.f) 
Purísima (np) 	Purísima (np.ant) 
purism	purismo (n.m) 
purist	purista (n.mf) 
puritanism	puritanismo (n.m) 
purity	pureza (n.f) 
purple	púrpura (adj.mf) 
purple	púrpura (n.f) 
purportedly	supuestamente (adv) 
purpose	finalidad (n.f) 
purposeful	resoluto (adj) 
purposeless	irresoluto (adj) 
purposely	expresamente (adv) 
purpose	propósito (n.m) 
purpura	púrpura (n.f) 
pursue	perseguir (vblex) 
pursuit	búsqueda (n.f) 
pursuit	persecución (n.f) 
push	empujar (vblex) 
push	empujón (n.m) 
push	pulsar (vblex) 
pusillanimous	pusilánime (adj.mf) 
pustule	pústula (n.f) 
Putin (np) 	Putin (np.cog.mf) 
put	meter (vblex) 
put	poner (vblex) 
puzzle (n.ND) 	rompecabezas (n.m.sp) 
puzzle	rompecabezas (n.m) 
pyjamas	pijama (n.m) 
pylorus	píloro (n.m) 
pyramidal	piramidal (adj.mf) 
pyramid	pirámide (n.f) 
pyranometer	piranómetro (n.m) 
pyrenean	pirenaico (adj) 
Pyrenees (np.loc) 	Pirineo (np.loc.m.sg) 
Pyrenees (np) 	Pirineos (np.loc.m) 
pyrenoid	pirenoide (n.m) 
pyromaniac	pirómano (n) 
pyromaniac	pirómano (n.GD) 
pyrometer	pirómetro (n.m) 
pyrophilous	pirófilo (adj) 
pyrotechnics	pirotecnia (n.f) 
pythagorean	pitagórico (adj) 
python	pitón (n.f) 
Qatar (np) 	Qatar (np.loc.m) 
quadrangle	cuadrángulo (n.m) 
quadrangular	cuadrangular (adj.mf) 
quadrant	cuadrante (n.m) 
quadratic	cuadrático (adj) 
quadrature	cuadratura (n.f) 
quadric	cuádrica (adj.mf) 
quadrilateral	cuadrilátero (n.m) 
quadruped	quadrúpedo (adj) 
quadruple	cuádruplo (n.m) 
quail	codorniz (n.f) 
quaint	pintoresco (adj) 
qualification	calificación (n.f) 
qualification	capacitación (n.f) 
qualification	cualificación (n.f) 
qualified	cualificado (adj) 
qualify	cualificar (vblex) 
qualitative	cualitativo (adj) 
quality	calidad (n.f) 
quality	cualidad (n.f) 
quantifiable	cuantificable (adj.mf) 
quantification	cuantificación (n.f) 
quantifier	cuantificador (n.m) 
quantify	cuantificar (vblex) 
quantitative	cuantitativo (adj) 
quantity	cantidad (n.f) 
quantum	cuántico (adj) 
quantum	cuanto (n.m) 
quarantine	cuarentena (n.f) 
quark	quark (n.m) 
quarry	cantera (n.f) 
quarter	acuartelar (vblex) 
quarter	barrio (n.m) 
quarterly	trimestral (adj.mf) 
quarternion	cuaternión (n.m) 
quarter	trimestre (n.m) 
quartet	cuarteto (n.m) 
quartic	cuártica (adj.mf) 
quartz	cuarzo (n.m) 
quartzite	cuarcita (n.f) 
quasar	quásar (n.m) 
quaternary	cuaternario (adj) 
quaver	corchea (n.f) 
queen	rey (n.f) 
Queensland (np) 	Queensland (np.loc.m) 
Queila (np) 	Queila (np.ant) 
Quentin (np) 	Quentin (np.ant) 
Querubina (np) 	Querubina (np.ant) 
query	consulta (n.f) 
quest	búsqueda (n.f) 
questionable	cuestionable (adj.mf) 
question	cuestionar (vblex) 
question	cuestión (n.f) 
question	interrogación (n.f) 
question_mark	signo#_de_interrogación (n.m) 
questionnaire	cuestionario (n.m) 
question	pregunta (n.f) 
quickly	deprisa (adv) 
quickly	rápidamente (adv) 
quick	rápidamente (adv) 
quick	rápido (adj) 
quicksilver	azogue (n.m) 
quiet	callado (adj) 
quietly	abajo (adv) 
quiet	tranquilo (adj) 
Quiliana (np) 	Quiliana (np.ant) 
Quiliano (np) 	Quiliano (np.ant) 
Quilino (np) 	Quilino (np.ant) 
Quilla (np) 	Quilla (np.ant) 
Quillen (np) 	Quillen (np.ant) 
quill	púa (n.f) 
quilt	edredón (n.m) 
Quimey (np) 	Quimey (np.ant) 
quinary	quinario (adj) 
quince	membrillo (n.m) 
Quinciano (np) 	Quinciano (np.ant) 
Quincio (np) 	Quincio (np.ant) 
Quincy_Jones (np) 	Quincy_Jones (np.ant) 
Quincy (np) 	Quincy (np.ant) 
quinine	quinina (n.f) 
Quinn (np) 	Quinn (np.ant) 
Quinten (np) 	Quinten (np.ant) 
quintet	quinteto (n.m) 
quintic	quintico (adj) 
Quintiliana (np) 	Quintiliana (np.ant) 
Quintiliano (np) 	Quintiliano (np.ant) 
Quintilia (np) 	Quintilia (np.ant) 
Quintilio (np) 	Quintilio (np.ant) 
Quintina (np) 	Quintina (np.ant) 
Quintin (np) 	Quintin (np.ant) 
Quintín (np) 	Quintín (np.ant) 
Quintino (np) 	Quintino (np.ant) 
Quinton (np) 	Quinton (np.ant) 
quipu	quipu (n.m) 
Quique (np) 	Quique (np.ant) 
Quirico (np) 	Quirico (np.ant) 
Quirilo (np) 	Quirilo (np.ant) 
Quirina (np) 	Quirina (np.ant) 
Quirino (np) 	Quirino (np.ant) 
quite_a_lot	bastante (adv) 
quite_a_lot_of	bastante (det) 
quite_a_lot_of (det.qnt) 	bastante (det.qnt.mf.ND) 
quite_a_lot (prn) 	bastantes (prn.tn) 
quite	bastante (preadv) 
Quiteria (np) 	Quiteria (np.ant) 
Quiterio (np) 	Quiterio (np.ant) 
quixotic	quijotesco (adj) 
Quiyen (np) 	Quiyen (np.ant) 
quorum	quórum (n.m) 
quota	cuota (n.f) 
quotation	mención (n.f) 
quote	citar (vblex) 
quoted	citado (adj) 
quotient	cociente (n.m) 
Qu'ran (np) 	Corán (np.al.m) 
Quran (np) 	Corán (np.al.m) 
Rabat (np) 	Rabat (np.loc.m) 
rabbit	conejo (n) 
rabbit	conejo (n.GD) 
rabies	rabia (n.f) 
race	carrera (n.f) 
race	correr (vblex) 
race	raza (n.f) 
Rachael (np) 	Rachael (np.ant) 
Rachele (np) 	Rachele (np.ant) 
Rachelle (np) 	Rachelle (np.ant) 
Rachel (np) 	Rachel (np.ant) 
Rachide (np) 	Rachide (np.ant) 
racial	racial (adj.mf) 
racism	racismo (n.m) 
racist	racista (adj.mf) 
radar	radar (n.m) 
Radelle (np) 	Radelle (np.ant) 
radial	radial (adj.mf) 
radiance	radiancia (n.f) 
radiant	radiante (adj.mf) 
radiation	radiación (n.f) 
radicalism	radicalismo (n.m) 
radically	radicalmente (adv) 
radical	radical (adj.mf) 
radical	radical (n.m) 
radication	radicación (n.f) 
radicle	radícula (n.f) 
radioactive	radiactivo (adj) 
radioactive	radioactivo (adj) 
radioactivity	radiactividad (n.f) 
radio_astronomy	radioastronomía (n.f) 
radio_beacon	radiobaliza (n.f) 
radiocommunication	radiocomunicación (n.f) 
radiographic	radiográfico (adj) 
radioisotope	radioisótopo (n.m) 
radiology	radiología (n.f) 
radiometer	radiómetro (n.m) 
radiometry	radiometría (n.f) 
radionuclide	radionúclido (n.m) 
radio	radiofónico (adj) 
radio	radio (n.f) 
radiotelegraphy	radiotelegrafía (n.f) 
radiotelephony	radiotelefonía (n.f) 
radio_telescope	radiotelescopio (n.m) 
radiotherapy	radioterapia (n.f) 
radish	rábano (n.m) 
radium	radio (n.m) 
radius	radio (n.m) 
radon	radón (n.m) 
radula	rádula (n.f) 
Raegan (np) 	Raegan (np.ant) 
Rafaela (np) 	Rafaela (np.ant) 
Rafael_Nadal (np) 	Rafael_Nadal (np.ant) 
Rafael (np) 	Rafael (np.ant) 
Rafael	Rafael (np) 
Rafa (np) 	Rafa (np.ant) 
Raffaela (np) 	Raffaela (np.ant) 
Raffaele (np) 	Raffaele (np.ant) 
Raffaella (np) 	Raffaella (np.ant) 
Raffaello (np) 	Raffaello (np.ant) 
raffia	rafia (n.f) 
raft	balsa (n.f) 
rage	arrebato (n.m) 
rage	cólera (n.f) 
rage	rabia (n.f) 
raging	furioso (adj) 
Rahul (np) 	Rahul (np.ant) 
raid	redada (n.f) 
rail	baranda (n.f) 
rail	barandilla (n.f) 
rail	barra (n.f) 
railcar	automotor (n.m) 
rail	ferroviario (adj) 
rail	raíl (n.m) 
railroad	ferrocarril (n.m) 
railway	ferrocarril (n.m) 
railway	vía (n.f) 
Raimonda (np) 	Raimonda (np.ant) 
Raimond (np) 	Raimond (np.ant) 
Raimondo (np) 	Raimondo (np.ant) 
Raimunda (np) 	Raimunda (np.ant) 
Raimunde (np) 	Raimunde (np.ant) 
Raimund (np) 	Raimund (np.ant) 
Raimundo (np) 	Raimundo (np.ant) 
Raina (np) 	Raina (np.ant) 
raincoat	impermeable (n.m) 
Rainelda (np) 	Rainelda (np.ant) 
Rainerio (np) 	Rainerio (np.ant) 
raingauge	pluviómetro (n.m) 
Rainier (np) 	Rainier (np.ant) 
rain	llover (vblex) 
rain	lluvia (n.f) 
rainstorm	temporal#_de_lluvias (n.m) 
raise	aumentar (vblex) 
raise	criar (vblex) 
raise	levantar (vblex) 
raisin	pasa (n.f) 
Raissa (np) 	Raissa (np.ant) 
rake	rastrillo (n.m) 
rale	estertor (n.m) 
Ralf (np) 	Ralf (np.ant) 
rally	rally (n.m) 
Ralph (np) 	Ralph (np.ant) 
ram	carnero (n.m) 
ramen	ramen (n.m) 
ramification	ramificación (n.f) 
Ramira (np) 	Ramira (np.ant) 
Ramirez (np) 	Ramirez (np.cog.mf) 
Ramírez (np) 	Ramírez (np.cog.mf) 
Ramiro (np) 	Ramiro (np.ant) 
Ramona (np) 	Ramona (np.ant) 
Ramon (np) 	Ramon (np.ant) 
Ramón (np) 	Ramón (np.ant) 
Ramon	Ramon (np) 
rampart	muralla (n.f) 
RAM	RAM (n.acr.f) 
rancher	granjero (n) 
rancher	granjero (n.GD) 
ranch	rancho (n.m) 
rancid	rancio (adj) 
Randall (np) 	Randall (np.ant) 
random	aleatorio (adj) 
randomisation	aleatorización (n.f) 
randomly	aleatoriamente (adv) 
Randy (np) 	Randy (np.ant) 
range	alcance (n.m) 
range	alinear (vblex) 
range	gama (n.f) 
range	variar (vblex) 
Raniero (np) 	Raniero (np.ant) 
rank	fila (n.f) 
rank	graduación (n.f) 
rank	rango (n.m) 
ransom	rescate (n.m) 
Raoul (np) 	Raoul (np.ant) 
rapacity	rapacidad (n.f) 
rape	colza (n.f) 
rapeseed_oil	aceite#_de_colza (n.m) 
rapeseed	semilla#_de_colza (n.f) 
rape	violación (n.f) 
Raphael (np) 	Raphael (np.ant) 
Raphaël (np) 	Raphaël (np.ant) 
rapidity	rapidez (n.f) 
rapidly	rápidamente (adv) 
rapid	rápido (adj) 
rapist	violador (n) 
rapist	violador (n.GD) 
rappel	rappel (n.m) 
Raquel (np) 	Raquel (np.ant) 
Raquel	Raquel (np) 
rarely	raramente (adv) 
rare	raro (adj) 
Rashad (np) 	Rashad (np.ant) 
Rasmira (np) 	Rasmira (np.ant) 
raspberry	frambuesa (n.f) 
Rasputin (np) 	Rasputín (np.ant) 
ratchet	trinquete (n.m) 
rate	índice (n.m) 
rate	ritmo (n.m) 
rate	tarifa (n.f) 
rate	tasa (n.f) 
rate	valorar (vblex) 
rather	bastante (adv) 
rather_than	más_que (pr) 
raticide	raticida (n.f) 
ratify	ratificar (vblex) 
rating	índice (n.m) 
rationalisation	racionalización (n.f) 
rationalism	racionalismo (n.m) 
rationality	racionalidad (n.f) 
rational	racional (adj.mf) 
rationing	racionamiento (n.m) 
ration	ración (n.f) 
ratio	proporción (n.f) 
rat	rata (n.f) 
Ratzinger (np) 	Ratzinger (np.cog.mf) 
Raul_Albiol (np) 	Raul_Albiol (np.ant) 
Raulf (np) 	Raulf (np.ant) 
Raulina (np) 	Raulina (np.ant) 
Raul (np) 	Raul (np.ant) 
Raúl	Raúl (np) 
raven	cuervo (n.m) 
Ravenna (np) 	Ravenna (np.ant) 
Raven (np) 	Raven (np.ant) 
ravine	barranco (n.m) 
raw	crudo (adj) 
Raxoi (np) 	Raxoi (np.cog.mf) 
Rayen (np) 	Rayen (np.ant) 
Raymonde (np) 	Raymonde (np.ant) 
Raymond (np) 	Raymond (np.ant) 
Raymundo (np) 	Raymundo (np.ant) 
Rayna (np) 	Rayna (np.ant) 
Ray (np) 	Ray (np.ant) 
ray	rayo (n.m) 
Raysa (np) 	Raysa (np.ant) 
Rayza (np) 	Rayza (np.ant) 
razor	navaja (n.f) 
reach#_for	coger (vblex) 
reach	lograr (vblex) 
reactance	reactancia (n.f) 
reactant	reactante (n.m) 
reactionary	reaccionario (adj) 
reactionary	reaccionario (n) 
reactionary	reaccionario (n.GD) 
reaction	reacción (n.f) 
reactivate	reactivar (vblex) 
reactivity	reactividad (n.f) 
reactor	reactor (n.m) 
react	reaccionar (vblex) 
readable	legible (adj.mf) 
reader	lector (n) 
reader	lector (n.GD) 
readily	fácilmente (adv) 
reading	lectura (n.f) 
readjustment	reajuste (n.m) 
readjust	reajustar (vblex) 
read	leer (vblex) 
ready	a_punto (adv) 
ready_to_operate	a_punto (adv) 
reafforestation	reforestación (n.f) 
Reagan (np) 	Reagan (np.ant) 
Reagan (np) 	Reagan (np.cog.mf) 
reagent	reactivo (n.m) 
real_estate	inmobiliaria (n.f) 
realisation	realización (n.f) 
realise	caer#_en_la_cuenta (vblex) 
realise	realizar (vblex) 
realism	realismo (n.m) 
realistic	realista (adj.mf) 
reality	realidad (n.f) 
reallocation	reasignación (n.f) 
really	realmente (adv) 
really	realmente (preadv) 
realm	reino (n.m) 
real	real (adj.mf) 
ream	resma (n.f) 
reanimate	reanimar (vblex) 
reanimation	reanimación (n.f) 
Reanna (np) 	Reanna (np.ant) 
reappear	reaparecer (vblex) 
rear	de_atrás (adj.mf.sp) 
rearm	rearmar (vblex) 
reasonable	razonable (adj.mf) 
reasonably	razonablemente (adv) 
reasoning	razonamiento (n.m) 
reason	motivo (n.m) 
reason	porqué (n.m) 
reason	razonar (vblex) 
reason	razón (n.f) 
reassurance	tranquilidad (n.f) 
reassure	tranquilizar (vblex) 
Rebeca (np) 	Rebeca (np.ant) 
Rebecca (np) 	Rebecca (np.ant) 
Rébecca (np) 	Rébecca (np.ant) 
Rebekah (np) 	Rebekah (np.ant) 
rebellion	rebelión (n.f) 
rebellious	rebelde (adj.mf) 
rebel	rebelarse (vblex.pron) 
rebounder	reboteador (n) 
rebounder	reboteador (n.GD) 
rebound	rebotar (vblex) 
rebound	rebote (n.m) 
rebuild	reconstruir (vblex) 
rebuke	reprensión (n.f) 
recall	recordar (vblex) 
recall	retirar (vblex) 
receipt	recepción (n.f) 
receipt	recibo (n.m) 
receive	acoger (vblex) 
receive	cobijar (vblex) 
receiver	auricular (n.m.pl) 
receiver	auricular (n.m.sg) 
receive	recibir (vblex) 
recently	recién (adv) 
recently	recientemente (adv) 
recent	reciente (adj.mf) 
receptacle	receptáculo (n.m) 
receptionist	recepcionista (n.mf) 
reception	recepción (n.f) 
receptor	receptor (n) 
receptor	receptor (n.GD) 
recession	recesión (n.f) 
recess	rebajar (vblex) 
recess	receso (n.m) 
recipe	receta (n.f) 
reciprocally	recíprocamente (adv) 
reciprocal	recíproco (adj) 
reciprocity	reciprocidad (n.f) 
recirculation	recirculación (n.f) 
recite	recitar (vblex) 
recklessly	temerariamente (adv) 
reckless	temerario (adj) 
reckon	calcular (vblex) 
reckon	considerar (vblex) 
recognise	reconocer (vblex) 
recognition	reconocimiento (n.m) 
recognizable	reconocible (adj.mf) 
recombination	recombinación (n.f) 
recommendation	recomendación (n.f) 
recommended	recomendable (adj.mf) 
recommend	recomendar (vblex) 
reconcile	reconciliar (vblex) 
reconciliation	reconciliación (n.f) 
reconfiguration	reconfiguración (n.f) 
reconsider	reconsiderar (vblex) 
reconstruction	reconstrucción (n.f) 
reconstruct	reconstruir (vblex) 
reconversion	reconversión (n.f) 
reconvert	reconvertir (vblex) 
record	acta (n.f) 
record	grabar (vblex) 
recording	grabación (n.f) 
recording	registro (n.m) 
recording_studio	estudio#_de_grabación (n.m) 
record_player (n.ND) 	tocadiscos (n.m.sp) 
record_player	tocadiscos (n.m) 
record	récord (n.m) 
record	registro (n.m) 
recoverable	recuperable (adj.mf) 
recover	recuperar (vblex) 
recovery	recuperación (n.f) 
re-create	recrear (vblex) 
recreate	recrear (vblex) 
recreational	recreativo (adj) 
recreation	recreación (n.f) 
recrimination	recriminación (n.f) 
recruitment	reclutamiento (n.m) 
recruit	recluta (n.m) 
rectal	rectal (adj.mf) 
rectangle	rectángulo (n.m) 
rectangular	rectangular (adj.mf) 
rectification	rectificación (n.f) 
rectilinear	rectilíneo (adj) 
rector	párroco (n.m) 
rector	rector (n) 
rector	rector (n.GD) 
rectorship	rectorado (n.m) 
recuperate	recuperar (vblex) 
recurrent	recurrente (adj.mf) 
recursion	recursión (n.f) 
recursive	recursivo (adj) 
recyclable	reciclable (adj.mf) 
recycleable	reciclable (adj.mf) 
recycle	reciclar (vblex) 
recycling	reciclaje (n.m) 
reddish	rojizo (adj) 
redeem	redimir (vblex) 
redefine	redefinir (vblex) 
Redenta (np) 	Redenta (np.ant) 
redesign	redefinición (n.f) 
redirect	redirigir (vblex) 
rediscount	redescuento (n.m) 
redistribute	redistribuir (vblex) 
redistribution	redistribución (n.f) 
redo	rehacer (vblex) 
red	rojo (adj) 
red	rojo (n) 
red	rojo (n.GD) 
reduce	reducir (vblex) 
reducible	reductible (adj.mf) 
reductionism	reduccionismo (n.m) 
reductionist	reduccionista (n.mf) 
reduction	reducción (n.f) 
redundancy	redundancia (n.f) 
redundant	redundando (adj) 
redwood	secuoya (n.f) 
Reece (np) 	Reece (np.ant) 
reedbed	cañaveral (n.m) 
reedit	reeditar (vblex) 
Reed (np) 	Reed (np.ant) 
reeducation	reeducación (n.f) 
reef	arrecife (n.m) 
reel	devanar (vblex) 
reelection	reelección (n.f) 
reelect	reelegir (vblex) 
reentrant	reentrante (adj.mf) 
reentry	reentrada (n.f) 
reentry	reingreso (n.m) 
Reese (np) 	Reese (np.ant) 
Reeves (np) 	Reeves (np.cog.mf) 
reexamine	reexaminar (vblex) 
referee	árbitro (n) 
referee	árbitro (n.GD) 
reference	referencia (n.f) 
referendum	referéndum (n.m) 
referential	referencial (adj.mf) 
referent	referente (n.m) 
refer	referir (vblex) 
refill	recambio (n.m) 
refinance	refinanciación (n.f) 
refinement	refinamiento (n.m) 
refinery	refinería (n.f) 
refining	refinado (n.m) 
reflation	reactivación (n.f) 
reflectance	reflectancia (n.f) 
reflecting	reflector (adj) 
reflection	reflejo (n.m) 
reflection	reflexión (n.f) 
reflective	reflectante (adj.mf) 
reflector	reflector (n.m) 
reflect	reflejar (vblex) 
reflexive	reflexivo (adj) 
reflexology	reflexología (n.f) 
reformatory	reformatorio (n.m) 
reformer	reformador (n) 
reformer	reformista (n.mf) 
reformism	reformismo (n.m) 
reformist	reformista (adj.mf) 
reform	reforma (n.f) 
reform	reformar (vblex) 
reformulation	reformulación (n.f) 
refraction	refracción (n.f) 
refractor	refractor (n.m) 
refractory	refractario (adj) 
refrain	refrenar (vblex) 
refrangibility	refrangibilidad (n.f) 
refrigeration	refrigeración (n.f) 
refrigerator	nevera (n.f) 
refugee_camp	campamento#_de_refugiados (n.m) 
refugee	refugiado (n.f) 
refugee	refugiado (n.m) 
refundable	reembolsable (adj.mf) 
refund	reembolso (n.m) 
refusal	desestimación (n.f) 
refusal	negativa (n.f) 
refuse	desechar (vblex) 
refuse	rechazar (vblex) 
refuse	residuo (n.m.pl) 
refutation	refutación (n.f) 
regalism	regalismo (n.m) 
regal	regio (adj) 
Regan (np) 	Regan (np.ant) 
regard	consideración (n.f) 
regard	considerar (vblex) 
regarding	con_respecto_a (pr) 
regarding	en_cuanto_a (pr) 
regarding	en_lo_que_respecta_a (pr) 
regarding	en_lo_que_se_refiere_a (pr) 
regarding	en_lo_referente_a (pr) 
regarding	en_lo_relativo_a (pr) 
regarding	por_lo_que_respecta_a (pr) 
regardless	a_toda_costa (adv) 
regency	regencia (n.f) 
regenerate	regenerar (vblex) 
regeneration	regeneración (n.f) 
regicide	regicidio (n.m) 
regiment	regimiento (n.m) 
regime	régimen (n.m) 
Reginald (np) 	Reginald (np.ant) 
Regina (np) 	Regina (np.ant) 
Régine (np) 	Régine (np.ant) 
regionalisation	regionalización (n.f) 
regionalism	regionalismo (n.m) 
regional	regional (adj.mf) 
region	comarca (n.f) 
region	región (n.f) 
Régis (np) 	Régis (np.ant) 
register	registrar (vblex) 
register	registro (n.m) 
registration	inscripción (n.f) 
registry	registro (n.m) 
regression	regresión (n.f) 
regret	lamentar (vblex) 
regret	remordimiento (n.m) 
regrettable	lamentable (adj.mf) 
regrettably	lamentablemente (adv) 
regularisation	regularización (n.f) 
regularity	regularidad (n.f) 
regularly	por_lo_regular (adv) 
regularly	regularmente (adv) 
regular	regular (adj.mf) 
regulate	regular (vblex) 
regulation	control (n.m) 
regulation	disposición (n.f) 
regulation	reglamento (n.m) 
regulation	regulación (n.f) 
regulator	regulador (n.m) 
regulatory	regulador (adj) 
rehabilitate	rehabilitar (vblex) 
rehabilitation	rehabilitación (n.f) 
rehearsal	ensayo (n.m) 
Rehn (np) 	Rehn (np.cog.mf) 
Reid (np) 	Reid (np.ant) 
reification	cosificación (n.f) 
reification	reificación (n.f) 
